"ResultID","ProgElemID","ResultTitle_fr","Is_Efficiency","Document"
"NR054-0135-2016","SC-AQR00","Une infrastructure de services et d’activités statistiques est administrée afin d’appuyer un système statistique efficace.",0,"drr16"
"NR054-0135-2017","SC-AQR00","Une infrastructure de services et d’activités statistiques est administrée afin d’appuyer un système statistique efficace.",0,"dp17"
"NR054-0136-2016","P1054-0027","Les programmes de Statistiques Canada mettent en œuvre des théories et des méthodes d’enquête statistiques, des concepts uniformisés, des classifications statistiques et des registres à la fine pointe de la recherche et de la technologie afin de produire des produits statistiques.",0,"drr16"
"NR054-0136-2017","P1054-0027","Les programmes de Statistiques Canada mettent en œuvre des théories et des méthodes d’enquête statistiques, des concepts uniformisés, des classifications statistiques et des registres à la fine pointe de la recherche et de la technologie afin de produire des produits statistiques.",0,"dp17"
"NR054-0137-2016","P1054-0028","Les divisions spécialisées utilisent des services statistiques modernes et à la fine pointe pour appuyer l’exécution des programmes.",0,"drr16"
"NR054-0137-2017","P1054-0028","Les divisions spécialisées utilisent des services statistiques modernes et à la fine pointe de la recherche et de la technologie pour appuyer l’exécution des programmes.",0,"dp17"
"NR054-0138-2016","P1054-0028","Les Canadiens utilisent le site Web de Statistique Canada pour leurs besoins en matière d’information",0,"drr16"
"NR054-0138-2017","P1054-0028","Les Canadiens utilisent le site Web de Statistique Canada pour leurs besoins en matière d’information",0,"dp17"
"NR054-0139-2016","P1054-0028","Les besoins d’information des utilisateurs qui communiquent avec Statistique Canada sont respectés.",0,"drr16"
"NR054-0139-2017","P1054-0028","Les besoins d’information des utilisateurs qui communiquent avec Statistique Canada sont respectés.",0,"dp17"
"NR054-0140-2016","P1054-0029","La continuité et la qualité des programmes permanents de Statistique Canada sont assurées grâce au processus intégré de planification stratégique.",0,"drr16"
"NR054-0140-2017","P1054-0029","La continuité et la qualité des programmes permanents de Statistique Canada sont assurées grâce au processus intégré de planification stratégique.",0,"dp17"
"NR054-0141-2017","SC-AQT00","Les décideurs gouvernementaux, les institutions et les clients du secteur privé utilisent les services à frais recouvrables de Statistique Canada.",0,"dp17"
"NR054-0145-2016","SC-AQT00","Les responsables de l'établissement des politiques gouvernementale, les institutions et les clients du secteur privé utilisent les services de saisie, d’imagerie des données et de codage et ont accès aux fichiers de microdonnées de Statistique Canada, qui peuvent être personnalisés afin de répondre à leurs besoins.",0,"drr16"
"NR054-0145-2017","SC-AQT00","Les décideurs gouvernementaux, les institutions et les clients du secteur privé utilisent les services de saisie, d’imagerie des données et de codage et ont accès aux fichiers de microdonnées de Statistique Canada, qui peuvent être personnalisés afin de répondre à leurs besoins.",0,"dp17"
"NR054-0147-2016","SC-AQM00","Les Canadiens et les organismes des secteurs public et privé utilisent les statistiques économiques et environnementales pour suivre de près l’économie, élaborer des politiques et effectuer de la recherche.-",0,"drr16"
"NR054-0147-2017","SC-AQM00","Les Canadiens et les organismes des secteurs public et privé utilisent les statistiques économiques et environnementales pour suivre de près l’économie, élaborer des politiques et effectuer de la recherche.",0,"dp17"
"NR054-0148-2016","SC-AQT00","Les gouvernements, les universités, les autres institutions et les clients du secteur privé ont accès aux services appropriés qui permettent l’accès aux fichiers de microdonnées qui répondent à leurs besoins",0,"drr16"
"NR054-0148-2017","SC-AQT00","Les gouvernements, les universités, autres institutions et les clients du secteur privé ont accès aux services appropriés qui permettent l’accès aux fichiers de microdonnées qui répondent à leurs besoins",0,"dp17"
"NR054-0149-2016","SC-AQT00","Les responsables de l'établissement des politiques gouvernementales, les institutions et les clients du secteur privé ont accès à des fichiers de microdonnées disponibles soumis à des contrôles de confidentialité et de protection des renseignements ainsi qu'à des fichiers de microdonnées à grande diffusion (FMGD) pour répondre à leurs besoins, tels que présentés dans les requêtes auprès des Centres de données de recherche, du Centre fédéral de données de recherche, de l'accès à distance en temps réel, de l'Initiative de démocratisation des données et l’accès à la collection des  FMGD",0,"drr16"
"NR054-0149-2017","SC-AQT00","Les décideurs gouvernementaux, les institutions et les clients du secteur privé ont accès à des fichiers de métadonnées soumis à des contrôles de confidentialité et protection des renseignements pour répondre à leurs besoins tels que présentés dans les requêtes auprès des Centres de données de recherche, du Centre fédéral de données de recherche, l’Initiative de démocratisation des données et l’accès aux fichiers de microdonnées à grande diffusion (FMGD)",0,"dp17"
"NR054-0150-2016","SC-AQM00","Les Canadiens et les organismes des secteurs public et privé sont informés de statistiques économiques et environnementales pour suivre de près l’économie, élaborer des politiques et effectuer de la recherche.-",0,"drr16"
"NR054-0150-2017","SC-AQM00","Les Canadiens et les organismes des secteurs public et privé sont informés au sujet de statistiques économiques et environnementales pour suivre de près l’économie, élaborer des politiques et effectuer de la recherche.",0,"dp17"
"NR054-0152-2016","SC-AQN00","Les Canadiens et les organismes des secteurs public et privé sont informés au sujet de statistiques socioéconomiques pour élaborer des politiques et pour effectuer de la recherche.",0,"drr16"
"NR054-0152-2017","SC-AQN00","Les Canadiens et les organismes des secteurs public et privé sont informés au sujet de statistiques socioéconomiques pour élaborer des politiques et pour effectuer de la recherche.",0,"dp17"
"NR054-0153-2016","SC-AQL00","Les Canadiens et les responsables de l'établissement des politiques gouvernementales utilisent des données du Recensement de la population et du Recensement de l’agriculture pour prendre des décisions éclairées.",0,"drr16"
"NR054-0153-2017","SC-AQL00","Les Canadiens et les décideurs gouvernementaux sont informés au sujet de des programmes du Recensement de la population et du Recensement de l’agriculture pour prendre des décisions éclairées.",0,"dp17"
"NR056-0022-2016","TBC-BJV00","Les affectations et paiements gérés par le Secrétariat sont effectués comme prévu.",0,"drr16"
"NR056-0025-2016","P1056-0028","Le cabinet prend des décisions qui reposent sur des éléments probants",0,"drr16"
"NR056-0026-2016","P1056-0029","Les dépenses gouvernementales sont gérées efficacement.",0,"drr16"
"NR056-0029-2016","P1056-0030","Les politiques de gestion financière sont aptes à promouvoir la saine gérance et l’optimisation des ressources à l’échelle pangouvernementale.",0,"drr16"
"NR056-0031-2016","P1056-0032","Les institutions fédérales gèrent efficacement l’information et la technologie.",0,"drr16"
"NR056-0034-2016","P1056-0034","Les politiques de gestion organisationnelles favorisent les pratiques de gestion efficaces et normalisées dans l’ensemble du gouvernement du Canada.",0,"drr16"
"NR056-0039-2016","P1056-0037","Les activités pangouvernementales sont gérées efficacement.",0,"drr16"
"NR056-0040-2016","P1056-0038","Les initiatives de transformation améliorent les activités gouvernementales.",0,"drr16"
"NR056-0041-2016","P1056-0028","L'information sure l’établissement des couts est transparente",0,"drr16"
"NR056-0042-2016","P1056-0030","de concert avec services publics et approvisionnement canada, les approvisionnements publics sont plus faciles et offrent le meilleur rapport qualité-prix",0,"drr16"
"NR056-0043-2016","P1056-0031","Un milieu de travail sûr et respectueux dans la fonction publique",0,"drr16"
"NR056-0044-2016","P1056-0031","La fonction publique et ses dirigeants reflètent la diversité du Canada",0,"drr16"
"NR056-0045-2016","P1056-0031","Un milieu de travail sain dans la fonction publique qui appuie la santé mentale",0,"drr16"
"NR056-0046-2016","P1056-0033","Les Canadiens peuvent échanger activement avec le gouvernement du Canada par de nombreux canaux numériques",0,"drr16"
"NR056-0047-2016","P1056-0033","L’intégrité des activités de publicité du gouvernement est renforcée",0,"drr16"
"NR056-0048-2016","P1056-0033","La prestation des services fédéraux en ligne est améliorée",0,"drr16"
"NR056-0049-2016","P1056-0034","Les renseignements sur le rendement sont utilisés par les ministères pour éclairer les pratiques et les processus de gestion",0,"drr16"
"NR056-0050-2016","P1056-0035","Des régimes de pension et d’avantages sociaux modernes qui permettent de faire du gouvernement un employeur moderne",0,"drr16"
"NR056-0051-2016","P1056-0036","Prestation de conseils
constants et cohérents aux organisations en matière de rémunération",0,"drr16"
"NR056-0052-2016","P1056-0036","Les programmes de
relations de travail aident les organisations à s’acquitter efficacement de leurs obligations",0,"drr16"
"NR056-0053-2016","P1056-0036","Les attentes en matière de négociation de bonne foi sont respectées",0,"drr16"
"NR056-0054-2016","P1056-0038","Les Canadiens ont un meilleur accès aux données du gouvernement",0,"drr16"
"NR056-0056-2016","TBC-DAC00","Le Secrétariat favorise l’optimisation des ressources et des résultats pour les Canadiens dans les programmes et les activités.",0,"drr16"
