dept_code,type,name_en,name_fr,pa_last_year_5_auth,pa_last_year_5_exp,pa_last_year_4_auth,pa_last_year_4_exp,pa_last_year_3_auth,pa_last_year_3_exp,pa_last_year_2_auth,pa_last_year_2_exp,pa_last_year_1_auth,pa_last_year_1_exp
INDSC,c,Contributions for First Nations and Inuit Health Infrastructure Support,Contributions au soutien à l'infrastructure de la santé des Premières Nations et des Inuits,1027817742.0,992437818.0,1167195419.0,1098556197.0,1229318934.0,1197655889.0,1262197580.9,1220333151.71,1503717192.0,1489374652.82
INDSC,c,Contributions for First Nations and Inuit Primary Health Care,Contributions aux soins de santé primaires des Premières Nations et des Inuits,2071020121.0,1783770399.0,2463619076.0,2258360449.0,2513171161.0,2371749723.0,3104429044.1,3029524348.1,3626093399.0,3513282940.28
INDSC,c,Contributions for First Nations and Inuit Supplementary Health Benefits,Contributions aux prestations supplémentaires en santé des Premières Nations et des Inuits,360895595.0,349400673.0,412617061.0,357685202.0,449385406.0,394238714.0,434401752.0,429115950.0,452186561.0,434978918.2
INDSC,c,Contributions for emergency management assistance for activities on reserves,Contributions pour appuyer la gestion des urgences dans le cadre des activités dans les réserves,427888823.0,360586326.0,812423499.0,660201902.0,649836332.0,486310959.0,586297836.75,586297836.75,670575896.0,670469268.71
INDSC,c,Contributions for the purpose of consultation and policy development,Contributions au titre des consultations et de l'élaboration des politiques,9876113.0,5466704.0,9301811.0,9088477.0,9291293.0,9016293.0,8796142.67,8796142.67,5522774.0,5522773.12
INDSC,c,Contributions to increase First Nations and Inuit Youth Participation in Education and Labour Market Opportunities,Contributions visant à accroître la participation des jeunes Inuits et des Premières Nations aux possibilités en éducation et sur le marché du travail,40012267.0,35654941.0,93656686.0,93656686.0,92806932.0,92806932.0,77825460.4,77825460.4,78497972.0,78497967.31
INDSC,c,Contributions to provide income support to on-reserve residents and Status Indians in the Yukon Territory,Contributions visant à fournir un soutien au revenu aux personnes qui habitent dans les réserves indiennes et aux Indiens inscrits du territoire du Yukon,1109471845.0,1057907514.0,1482635746.0,1465463606.0,1443166493.0,1441142564.0,1398611441.65,1398611441.65,1220553928.0,1220551692.46
INDSC,c,Contributions to strengthen the safety and well-being of First Nations children and their families,Contributions pour renforcer la sécurité et le bien-être des enfants des Premières Nations et de leurs familles,1925690993.0,1504568478.0,0.0,0.0,,,,,,
INDSC,c,"Contributions to supply public services in Indian Government Support and to build strong governance, administrative and accountability systems","Contributions servant à la prestation de services publics dans le domaine du soutien aux gouvernements indiens et à l'établissement de systèmes solides de gouvernance, d'administration et de responsabilisation",200251669.0,200193320.0,201086430.0,194483390.0,204236321.0,202052817.0,0.0,0.0,,
INDSC,c,Contributions to support First Nations Elementary and Secondary Educational Advancement,Contributions pour favoriser l'essor du régime d'éducation primaire et secondaire des Premières Nations,2029311247.0,2012313809.0,2328125318.0,2323290064.0,2424485536.0,2388377648.0,2557584956.01,2555002456.01,2558819527.0,2558613825.83
INDSC,c,Contributions to support the First Nations Post-Secondary Education Strategy,Contributions pour appuyer la Stratégie d'éducation postsecondaire des Premières Nations,366995275.0,357668319.0,463424320.0,463424320.0,434801953.0,434801952.0,357086889.14,357086889.14,347865629.0,347865629.09
INDSC,c,Contributions to support Urban Programming for Indigenous Peoples,Contributions à l'appui des Programmes urbains pour les peuples autochtones,211738023.0,205509396.0,378226070.0,364709303.0,316253267.0,259793599.0,319071089.65,319071089.65,369963221.0,369908117.92
INDSC,c,Contributions to support the construction and maintenance of community infrastructure,Contributions pour appuyer la construction et l'entretien des infrastructures communautaires,2163172687.0,1941753655.0,3057041447.0,2643198947.0,3333911112.0,3228463767.0,3330304263.67,3312582755.67,4965196583.0,4903111580.01
INDSC,c,(S) Climate Action Support,(S) Paiements visant à appuyer la lutte contre les changements climatiques,179694.0,179694.0,,,,,0.0,0.0,,
INDSC,c,Contributions to support the Inuit Post-Secondary Education Strategy,Contributions pour appuyer la Stratégie d'éducation postsecondaire des Inuits,9309607.0,8950768.0,13466115.0,13466115.0,11950820.0,11950820.0,11025957.92,11025957.92,12525502.0,12525502.19
INDSC,c,Contributions to support the Métis Nation Post-Secondary Education Strategy,Contributions pour appuyer la Stratégie d'éducation postsecondaire de la Nation métisse,27853354.0,26822405.0,43120054.0,43120054.0,47009816.0,47009816.0,39765968.0,39765968.0,39765968.0,39765968.0
INDSC,c,Contributions to support the Aboriginal Economic Development Strategic Partnerships Initiative,Contributions pour appuyer l'Initiative sur les partenariats stratégiques pour le développement économique des Autochtones,34249508.0,34249507.0,399515942.0,399491955.0,47994680.0,47780306.0,29420458.48,29420458.48,28530097.0,28530096.0
INDSC,c,Contributions to support Land Management and Economic Development,Contributions pour appuyer la gestion des terres et le développement économique,564600724.0,492394201.0,416594947.0,387347077.0,285288854.0,276108964.0,294937668.13,294297146.13,293082971.0,292562965.99
INDSC,c,Contributions to First Nations for the management of contaminated sites,Contributions versées aux Premières Nations pour la gestion des sites contaminés,46668493.0,46668493.0,41607508.0,41607508.0,124737878.0,53863025.0,63624843.0,63624843.0,51186201.0,51186201.0
INDSC,c,Contributions to Indian bands for registration administration,Contributions aux bandes indiennes pour l'administration de l'inscription,7833242.0,7739135.0,8426965.0,8287620.0,7731773.0,7730531.0,6734094.12,6734094.12,6372074.0,6320149.39
INDSC,c,"Contributions to improve the safety and security of Indigenous women, children, families and Two-Spirit, lesbian, gay, bisexual, transgender, queer, intersex and People","Contributions pour améliorer la sûreté et la sécurité des femmes, des enfants, des familles et des personnes bispirituelles, lesbiennes, gaies, bisexuelles, transgenres, queers, intersexuées, androgynes et autochtones",55848797.0,54410750.0,84425823.0,65872100.0,117252431.0,105683086.0,121253611.36,121253611.36,152291891.0,152095417.16
INDSC,c,(S) Payments for Income Assistance pursuant to the Public Health Events of National Concern Payments Act,(S) Paiements d'aide au revenu en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,259726649.0,259726649.0,,,,,,,,
INDSC,c,(S) Payments to enhance public health measures to COVID-19 in First Nations and Inuit communities pursuant to the Public Health Events of National Concern Payments Act,(S) Paiements pour améliorer les mesures de santé publique contre la COVID-19 dans les communautés inuites et des Premières Nations en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,240294544.0,240294544.0,,,,,,,,
INDSC,c,(S) Payments to support a safe restart in Indigenous communities pursuant to the Public Health Events of National Concern Payments Act,(S) Paiements pour soutenir une relance sécuritaire dans les communautés autochtones en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,211504007.0,211504007.0,,,,,,,,
INDSC,c,(S) Payments to support Indigenous businesses pursuant to the Public Health Events of National Concern Payments Act,(S) Paiements visant à soutenir les entreprises autochtones en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,73190837.0,73190837.0,,,,,,,,
INDSC,c,(S) Payments to support Indigenous mental wellness pursuant to the Public Health Events of National Concern Payments Act,(S) Paiements effectués en application de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national et destinés à contribuer à la santé mentale des populations autochtones,24159789.0,24159789.0,,,,,,,,
INDSC,c,(S) Payments to support students and youth impacted by COVID-19 pursuant to the Public Health Events of National Concern Payments Act,(S) Paiements pour soutenir les étudiants et les jeunes touchés par la COVID-19 en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,105095069.0,105095069.0,,,,,,,,
INDSC,c,(S) Payments to the Family Violence Prevention Program pursuant to the Public Health Events of National Concern Payments Act,(S) Paiements pour le Programme pour la prévention de la violence familiale en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,9962000.0,9962000.0,,,,,,,,
INDSC,c,(S) Payments to the Indigenous Community Support Fund pursuant to the Public Health Events of National Concern Payments Act,(S) Paiements au Fonds de soutien aux communautés autochtones en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,606275749.0,606275749.0,,,,,,,,
INDSC,c,(S) Payments to urban and regional Indigenous organizations pursuant to the Public Health Events of National Concern Payments Act,(S) Paiements aux organisations autochtones urbaines et régionales en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,75000000.0,75000000.0,,,,,,,,
INDSC,c,Contributions to provide children and families with Protection and Prevention Services,Contributions visant à offrir des services de protection et de prévention aux enfants et aux familles,,,2013016387.0,1383476475.0,0.0,0.0,,,,
INDSC,c,Contributions to support community well-being and jurisdiction initiatives for children and families,Contributions visant à appuyer les Initiatives de bien-être communautaire et en matière de compétence à l'intention des enfants et des familles,,,686041512.0,384431164.0,499600168.0,360524608.0,893893.62,893893.62,0.0,0.0
INDSC,c,Contributions for Pathways to Safe Indigenous Communities Initiative,Contributions à l'initiative des Voies pour la sécurité des communautés autochtones,,,10026966.0,1391216.0,30057522.0,30056932.0,61133510.46,61133510.46,66206307.0,66206306.66
INDSC,c,"Contributions to provide children, youth, young adults, families  and communities with prevention and protection services","Contributions visant à offrir des services de protection et de prévention aux enfants, aux jeunes, aux jeunes adultes, aux familles et aux communautés",,,,,2806796587.0,2753369429.0,3571728670.36,3571728670.36,4331714198.0,3886190381.2
INDSC,c,Contributions to support service transfer and transformation,Contributions pour appuyer les transferts de services et transformation,,,,,21249291.0,13200991.0,122427378.68,122427378.68,118524067.0,117789374.59
INDSC,c,"Contributions to support Indigenous governments and institutions, and to build strong governance","Contributions pour appuyer les gouvernements et les institutions autochtones, et pour bâtir une gouvernance solide",,,,,,,202012547.33,202012547.33,183549835.0,183182255.27
INDSC,g,Grant for Band Support Funding,Subvention pour le financement du soutien des bandes,164470967.0,164440552.0,163892159.0,163892159.0,169422902.0,169422902.0,179501288.0,179501288.0,183591664.0,183342070.73
INDSC,g,Grant to the Miawpukek Indian Band to support designated programs,Subvention à la bande indienne de Miawpukek pour appuyer des programmes désignés,11740027.0,11740027.0,11974828.0,11974828.0,12214325.0,12214325.0,12458612.0,12458612.0,12707784.0,12707784.0
INDSC,g,Grants to increase First Nations and Inuit Youth Participation in Education and Labour Market Opportunities,Subventions visant à accroître la participation des jeunes Inuits et des Premières Nations aux possibilités en éducation et sur le marché du travail,45000.0,30000.0,30000.0,30000.0,30000.0,30000.0,35000.0,35000.0,45000.0,45000.0
INDSC,g,Grants to provide income support to on-reserve residents and Status Indians in the Yukon Territory,Subventions visant à fournir un soutien au revenu aux personnes qui habitent dans les réserves indiennes et aux Indiens inscrits du territoire du Yukon,8752169.0,8650941.0,8078307.0,8078304.0,9281642.0,9268438.0,10206191.81,10206191.81,8824134.0,8803450.31
INDSC,g,Grants to support First Nations Elementary and Secondary Educational Advancement,Subventions pour favoriser l'essor du régime d'éducation primaire et secondaire des Premières Nations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDSC,g,Grants to support the First Nations Post-Secondary Education Strategy,Subventions pour appuyer la Stratégie d'éducation postsecondaire des Premières Nations,479792.0,454420.0,418819.0,418819.0,425000.0,425000.0,518811.65,518811.65,578008.0,578007.54
