year,service,cra_business_ids_collected,SIN_collected,phone_inquiry_count,phone_application_count,phone_inquiry_and_application_count,online_inquiry_count,online_application_count,live_application_count,mail_application_count,email_application_count,fax_application_count,other_application_count,comment_en,comment_fr
2021,147,Y,,0.0,,0.0,,,,0.0,0.0,,,"Phone application are blank because the submission of a completed application form is required. 

Online applications is not applicable because AAFC does not offer an online channel for this service at this time. 

Fax applications is blank because AAFC does not offer a fax channel for this service.

In-person applications is blank because AAFC does not offer an in-person channel for this service.","La présentation de demandes par téléphone ne s’applique pas, car un formulaire de demande dûment rempli doit être présenté. 

La présentation de demandes en ligne ne s’applique pas, car AAC n’offre pas de services en ligne pour ce service pour le moment. 

La présentation de demandes en personne ne s’applique pas, car AAC n’offre pas de services en personne pour ce service.

La présentation de demandes par télécopieur ne s’applique pas, car AAC n’offre pas de services par télécopieur pour ce service."
2022,148,Y,,5.0,,5.0,,303.0,,0.0,0.0,,,"Phone application are blank because the submission of a completed application form is required. 

Online applications is not applicable because AAFC does not offer an online channel for this service at this time. 

In-person applications is blank because AAFC does not offer an in-person channel for this service.","La présentation de demandes par téléphone ne s’applique pas, car un formulaire de demande dûment rempli doit être présenté. 

La présentation de demandes en ligne ne s’applique pas, car AAC n’offre pas de services en ligne pour ce service pour le moment. 

La présentation de demandes en personne ne s’applique pas, car AAC n’offre pas de services en personne pour ce service."
2021,148,Y,,0.0,,0.0,,231.0,,0.0,0.0,,,"Phone application are blank because the submission of a completed application form is required. 

Online applications is not applicable because AAFC does not offer an online channel for this service at this time. 

In-person applications is blank because AAFC does not offer an in-person channel for this service.","La présentation de demandes par téléphone ne s’applique pas, car un formulaire de demande dûment rempli doit être présenté. 

La présentation de demandes en ligne ne s’applique pas, car AAC n’offre pas de services en ligne pour ce service pour le moment. 

La présentation de demandes en personne ne s’applique pas, car AAC n’offre pas de services en personne pour ce service."
2019,1497,,N,0.0,0.0,0.0,26420.0,763.0,3061.0,2142.0,0.0,0.0,932.0,"In the Business Continuity Plan Services list, this inventory service falls under Passport","Dans la liste des services du Plan de continuité des activités, ce service d'inventaire tombe sous Passeports"
2018,149,,,6.0,0.0,6.0,11820.0,76.0,23.0,0.0,0.0,0.0,141.0,The use of NA in the CRA Business Number and the SIN columns indicates this is an information service that does not require clients to identify themselves.,La mention « S.O. » dans la colonne du numéro d’entreprise de l’ARC et la colonne du NAS indique qu’il s’agit d’un service d’information en ligne pour lequel les clients n’ont pas à s’identifier.
2018,1520,,N,0.0,0.0,0.0,155342.0,28144.0,8.0,198.0,0.0,0.0,60.0,Contains all lines of businesses as Global Skills Strategy allows dependents in other lines of businesses but they can't be tracked for TR in GCMS.,Contient toutes les lignes d'affaires car SMCM permet les dépendances dans les autres lignes d'affaires mais ils ne peuvent être suivi en tant que RT dans SMGC
2022,152,N,,0.0,,0.0,,168.0,,0.0,0.0,,,"Phone application are blank because the submission of a completed application form is required. 

Fax applications is blank because AAFC does not offer a fax channel for this service.

In-person applications is blank because AAFC does not offer an in-person channel for this service.","La présentation de demandes par téléphone ne s’applique pas, car un formulaire de demande dûment rempli doit être présenté. 

La présentation de demandes en personne ne s’applique pas, car AAC n’offre pas de services en personne pour ce service.

La présentation de demandes par télécopieur ne s’applique pas, car AAC n’offre pas de services par télécopieur pour ce service."
2021,152,N,,0.0,,0.0,,23.0,,0.0,0.0,,,"Phone application are blank because the submission of a completed application form is required. 

Fax applications is blank because AAFC does not offer a fax channel for this service.

In-person applications is blank because AAFC does not offer an in-person channel for this service.","La présentation de demandes par téléphone ne s’applique pas, car un formulaire de demande dûment rempli doit être présenté. 

La présentation de demandes en personne ne s’applique pas, car AAC n’offre pas de services en personne pour ce service.

La présentation de demandes par télécopieur ne s’applique pas, car AAC n’offre pas de services par télécopieur pour ce service."
2022,154,Y,,21.0,,21.0,,,,0.0,0.0,,,"Phone application are blank because the submission of a completed application form is required. 

Online applications is not applicable because AAFC does not offer an online channel for this service at this time. 

Fax applications is blank because AAFC does not offer a fax channel for this service.

In-person applications is blank because AAFC does not offer an in-person channel for this service.","La présentation de demandes par téléphone ne s’applique pas, car un formulaire de demande dûment rempli doit être présenté. 

La présentation de demandes en ligne ne s’applique pas, car AAC n’offre pas de services en ligne pour ce service pour le moment. 

La présentation de demandes en personne ne s’applique pas, car AAC n’offre pas de services en personne pour ce service.

La présentation de demandes par télécopieur ne s’applique pas, car AAC n’offre pas de services par télécopieur pour ce service."
2021,154,Y,,12.0,,12.0,,,,0.0,0.0,,,"Phone application are blank because the submission of a completed application form is required. 

Online applications is not applicable because AAFC does not offer an online channel for this service at this time. 

Fax applications is blank because AAFC does not offer a fax channel for this service.

In-person applications is blank because AAFC does not offer an in-person channel for this service.","La présentation de demandes par téléphone ne s’applique pas, car un formulaire de demande dûment rempli doit être présenté. 

La présentation de demandes en ligne ne s’applique pas, car AAC n’offre pas de services en ligne pour ce service pour le moment. 

La présentation de demandes en personne ne s’applique pas, car AAC n’offre pas de services en personne pour ce service.

La présentation de demandes par télécopieur ne s’applique pas, car AAC n’offre pas de services par télécopieur pour ce service."
2019,1622,N,N,15163.0,0.0,15163.0,36195.0,133593.0,7980.0,0.0,0.0,0.0,2340.0,Volume not available for this service,Volume non disponible pour ce service
2022,162,Y,,26.0,,26.0,,,,0.0,0.0,,,"Phone application are blank because the submission of a completed application form is required. 

Online applications is not applicable because AAFC does not offer an online channel for this service at this time. 

In-person applications is blank because AAFC does not offer an in-person channel for this service.

Fax applications is blank because AAFC does not offer a fax channel for this service.","La présentation de demandes par téléphone ne s’applique pas, car un formulaire de demande dûment rempli doit être présenté. 

La présentation de demandes en ligne ne s’applique pas, car AAC n’offre pas de services en ligne pour ce service pour le moment. 

La présentation de demandes en personne ne s’applique pas, car AAC n’offre pas de services en personne pour ce service.

La présentation de demandes par télécopieur ne s’applique pas, car AAC n’offre pas de services par télécopieur pour ce service."
2022,163,Y,,8.0,,8.0,,,,0.0,0.0,,,"Phone application are blank because the submission of a completed application form is required. 

Online applications is not applicable because AAFC does not offer an online channel for this service at this time. 

In-person applications is blank because AAFC does not offer an in-person channel for this service.

Fax applications is blank because AAFC does not offer a fax channel for this service.","La présentation de demandes par téléphone ne s’applique pas, car un formulaire de demande dûment rempli doit être présenté. 

La présentation de demandes en ligne ne s’applique pas, car AAC n’offre pas de services en ligne pour ce service pour le moment. 

La présentation de demandes en personne ne s’applique pas, car AAC n’offre pas de services en personne pour ce service.

La présentation de demandes par télécopieur ne s’applique pas, car AAC n’offre pas de services par télécopieur pour ce service."
2021,163,Y,,3.0,,3.0,,,,0.0,0.0,,,"Phone application are blank because the submission of a completed application form is required. 

Online applications is not applicable because AAFC does not offer an online channel for this service at this time. 

In-person applications is blank because AAFC does not offer an in-person channel for this service.

Fax applications is blank because AAFC does not offer a fax channel for this service.","La présentation de demandes par téléphone ne s’applique pas, car un formulaire de demande dûment rempli doit être présenté. 

La présentation de demandes en ligne ne s’applique pas, car AAC n’offre pas de services en ligne pour ce service pour le moment. 

La présentation de demandes en personne ne s’applique pas, car AAC n’offre pas de services en personne pour ce service.

La présentation de demandes par télécopieur ne s’applique pas, car AAC n’offre pas de services par télécopieur pour ce service."
2018,1736,,,47749.0,0.0,47749.0,0.0,724.0,156.0,70.0,0.0,0.0,9900.0,"The numbers provided are for both CIRNAC and ISC. Information and data is common across both departments. The public enquiries contact centre answered 47,749 enquiries by phone, 9577 enquiries by e-mail and 333 enquiries by fax. The website visits is based on the Contact Us page which lists other contact points apart from this service. It is not possible to isolate those visits that were made specifically to the PECC.","Les nombres fournis sont pour RCAANC et SAC. Les renseignements et les données sont partagés par les deux ministères. Le centre d’appels du public a répondu à 47 749 demandes par téléphone, à 9 577 demandes par courrier électronique et à 333 demandes par télécopieur. Le nombre de visites du site Web est fondé sur la page Contactez-nous, qui présente d’autres points de contact que ce service. Il n’est pas possible d’isoler les visites effectuées particulièrement pour le CCRP."
