id,subject_class,subject_id,fyear1,fyear2,topic_keys,footnote_en,footnote_fr
1775,program,FO-ISS04,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs and new funding received in-year.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes et au au financement supplémentaire reçu en cours d’exercice.
1776,program,FO-ISS05,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to new funding received in-year and year-end carry forward from previous years.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû au financement supplémentaire reçu en cours d’exercice et au report de fin d’exercice des années précédentes.
1777,program,FO-ISS06,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs and funding that will be spent in future years in order to meet program requirements.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes et au financement qui sera dépensé au cours des prochaines années afin de répondre aux exigences du programme.
1778,program,FO-ISS07,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes.
1779,program,FO-ISS09,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance between planned and actual spending is primarily due to internal reallocation between programs and new funding received in-year.,L’écart entre les dépenses prévues et les dépenses réelles est principalement dû à des réaffectations internes entre programmes et au au financement supplémentaire reçu en cours d’exercice.
1780,program,PCC-BXF01,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","Erratum note: actual spending for Public Complaints (Program) is $4,860,408.26 and actual FTE is 42. 
 
The variance between planned and actual figures for this program can be attributed to estimates made in the concordance between the Departmental Results Framework Program Inventory, 2019-20, and the Program Alignment Architecture, 2018-19.","Avis rectificatif : Les dépenses réelles consacrées à plaintes du public (programme) s’élèvent à 4 860 408,26 $, et le nombre d’ETP réels est de 42. 
 
L’écart entre les chiffres prévus et les chiffres réels pour ce programme s’explique par des estimations effectuées selon la concordance entre le répertoire des programmes du Cadre ministériel des résultats de 2019-2020 et l’architecture d’alignement des programmes de 2018-2019."
1781,program,PCC-BXF02,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","Erratum note: actual spending for Investigations (Program) is $1,652,840.35 and actual FTE is 12. 
 
The variance between planned and actual figures for this program can be attributed to estimates made in the concordance between the Departmental Results Framework Program Inventory, 2019-20, and the Program Alignment Architecture, 2018-19.","Avis rectificatif : Les dépenses réelles consacrées à l’enquêtes (programme) s’élèvent à 1 652 840,35 $, et le nombre d’ETP réels est de 12. 
 
L’écart entre les chiffres prévus et les chiffres réels pour ce programme s’explique par des estimations effectuées selon la concordance entre le répertoire des programmes du Cadre ministériel des résultats de 2019-2020 et l’architecture d’alignement des programmes de 2018-2019."
1782,program,PCC-BXF03,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","Erratum note: actual spending for Public Education (Program) is $420,515.25. 
 
The variance between planned and actual figures for this program can be attributed to estimates made in the concordance between the Departmental Results Framework Program Inventory, 2019-20, and the Program Alignment Architecture, 2018-19.","Avis rectificatif : Les dépenses réelles consacrées à l’éducation du public (programme) s’élèvent à 420 515,25 $. 
 
L’écart entre les chiffres prévus et les chiffres réels pour ce programme s’explique par des estimations effectuées selon la concordance entre le répertoire des programmes du Cadre ministériel des résultats de 2019-2020 et l’architecture d’alignement des programmes de 2018-2019."
1783,program,PCC-ISS00,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","Erratum note: actual spending for Internal Services is $3,608,813.39 and actual FTE is 18. 
 
The variance between planned and actual spending can be mostly attributed to significant investments made in information technology and information management infrastructure.","Avis rectificatif : Les dépenses réelles consacrées à les services internes s’élèvent à 3 608 813,39 $, et le nombre d’ETP réels est de 18. 
 
L’écart entre les dépenses prévues et réelles s’explique principalement par d’importants investissements dans l’infrastructure de technologie de l’information et de gestion de l’information."
1784,dept,CFIA,2018-19,2018-19,"EXP,DRR_EXP,FTE,DRR_FTE","Agency spending is higher than the plan mainly due to the renewal of the Improving Food Safety funding, Market Access funding and the ratification of collective agreements.","Les dépenses réelles de l’Agence sont plus élevées que le plan principalement en raison du renouvellement des fonds pour améliorer la salubrité des aliments, renouvellement des fonds d'accès aux marchés et de la ratification de conventions collectives."
1785,dept,CEAA,2018-19,2018-19,"EXP,DRR_EXP,FTE,DRR_FTE","Spending: The difference of $14.0 million between Actual Spending ($47.6 million) and Planned Spending ($33.6 million) is primarily attributable to resources expended by the Agency in preparation for the enactment of the new _Impact Assessment Act._   
 
FTEs: The Agency used 309 FTEs in 2018–19, an increase of 38 over 2017–18 levels, a result of preparing for enactment of Bill C-69 with new staff across program areas at both headquarters and regional offices.","Dépenses : La différence de 14,0 millions entre les dépenses réelles (47,6 millions de dollars) et les dépenses planifiées (33,6 millions de dollars) est principalement due aux ressources affectées par l’Agence en vue de l’entrée en vigueur de la _Loi sur l’évaluation d’impact_. 
 
 
Équivalents temps plein : L’Agence eu recours à 309 ETP en 2018-2019, une hausse de 38 par rapport au niveau de 2017-2018, attribuable à la préparation en vue de l’entrée en vigueur du projet de loi C-69 (embauche de nouveau personnel dans des secteurs de programme, au siège social comme dans les bureaux régionaux)."
1786,dept,OSFI,2018-19,2018-19,"EXP,DRR_EXP,FTE,DRR_FTE","OSFI’s total actual spending for 2018-19 was $168.3 million and the total actual full-time equivalents was 741. Actual spending was 9.9% higher than OSFI’s original plan and 2.6% higher than its revised plan.  OSFI completed an update to its business plan in the fourth quarter of 2017-18 after the completion of the 2018-19 Departmental Plan. This resulted in an increase of $11 million to planned expenditures mainly for technology initiatives and increased capacity to support the continuation of the Human Capital Strategy within the Financial Institution and Pension Plan Regulation and Supervision core responsibility and in Internal Services. Spending above the revised plan was primarily related to the unforeseen impact of an arbitral award pertaining to fiscal years 2014-15 to 2017-18. 
 
In 2018-19, OSFI’s full-time equivalents (FTEs) was 59 FTEs or 8.7% higher than planned. The FTE total represents a growth of 6.6% over 2017-18. This is largely due to the staffing of vacant positions and new positions to increase capacity for initiatives in the Financial Institution and Pension Plan Regulation and Supervision core responsibility area and in Internal Services. Initiatives include an information system to enhance OSFI’s supervisory methodology and processes.","Les dépenses réelles du BSIF pour 2018-2019 ont totalisé 168,3 millions de dollars et le nombre total réel des équivalents temps plein s’élevait à 741. Les dépenses réelles étaient de 9,9 % supérieures à celles du plan initial du BSIF et de 2,6 % supérieures à celles du plan révisé. Le BSIF a mis à jour son plan d’activités au quatrième trimestre de 2017-2018 une fois le Plan ministériel 2018-2019 achevé. Il en a résulté une augmentation de 11 millions de dollars des dépenses prévues surtout pour des initiatives technologiques et une capacité accrue de poursuivre la Stratégie du capital humain au sein de la responsabilité essentielle Réglementation et surveillance des institutions financières et des régimes de retraite et services internes. Les dépenses supérieures au plan révisé étaient principalement liées à l’impact imprévu d’une décision arbitrale visant les exercices 2014-2015 à 2017-2018. 
 
En 2018-2019, le nombre d’équivalents temps plein (ETP) au BSIF était de 59, soit 8,7 % de plus que prévu. Le nombre total d’ETP a connu une hausse de 6,6 % par rapport à 2017 2018, qui s’explique en grande partie par la dotation de postes vacants et de nouveaux postes pour accroître la capacité d’entreprendre des projets dans les services internes et dans le secteur de responsabilité essentielle qu’est la réglementation et la surveillance des institutions financières et des régimes de retraite. Ces projets comprennent un système d’information visant à améliorer la méthodologie et les processus de surveillance du BSIF."
