"id","subject_id","name_en","name_fr","is_efficiency","doc"
"NR004-0183-2016","P1004-0006","Provision of data and information will have enabled the Commission and organizations to deliver on their mandates","Les données et renseignements fournis auront permis à la Commission et aux organisations de remplir leur mandat.",0,"drr16"
"NR005-0001-2016","EA-AJP00","Government of Canada policies and strategies on how to advance Canada’s interests and values are well informed and integrated.","Les politiques et les stratégies du gouvernement du Canada visant à faire progresser les intérêts et les valeurs canadiennes sont bien éclairées et intégrées.",0,"drr16"
"NR005-0002-2016","P1005-0001","Government of Canada decision makers are well informed on issues related to Canada’s international interests and values.","Les décideurs du gouvernement du Canada connaissent bien les enjeux liés aux valeurs et aux intérêts internationaux du Canada.",0,"drr16"
"NR005-0010-2016","P1005-0002","Government of Canada decision makers are well advised on options for policies, strategies and actions affecting Canada’s international interests and values.","Les décideurs du gouvernement du Canada connaissent bien les options en ce qui concerne les politiques, les stratégies et les mesures ayant une incidence sur les valeurs et les intérêts internationaux du Canada.",0,"drr16"
"NR005-0021-2016","EA-AJG00","International actors are engaged and influenced to gain support for actions consistent with Canada’s interests and values.","La mobilisation des acteurs internationaux et l’exercice d’une influence sur ceux-ci favorisent l’adoption de mesures allant dans le sens des intérêts et des valeurs du Canada.",0,"drr16"
"NR005-0022-2016","P1005-0004","Bilateral and regional foreign decision makers are aware and show evidence of decision and action outcomes supporting Canada’s international policies and priorities.","Les décideurs étrangers aux échelons bilatéral et régional sont conscients des politiques et des priorités internationales du Canada et montrent qu’ils savent prendre des décisions et des mesures dynamiques pour les appuyer.",0,"drr16"
"NR005-0030-2016","P1005-0005","Summit and multilateral decision makers are aware of Canada’s international policies and priorities.","Les décideurs à l’échelon multilatéral et ceux qui participent aux sommets connaissent bien les politiques et les priorités internationales du Canada.",0,"drr16"
"NR005-0062-2016","EA-AJQ00","Canadian exporters, innovators and investors are successful in their international business development efforts.","Les efforts des exportateurs, des innovateurs et des investisseurs canadiens pour développer leurs activités internationales sont couronnés de succès.",0,"drr16"
"NR005-0064-2016","EA-AJQ00","Foreign direct investment is facilitated, expanded or retained.","Il est possible de faciliter, d’accroître ou de maintenir l’investissement étranger direct (IED).",0,"drr16"
"NR005-0065-2016","P1005-0007","Canadian business clients gain access to services, contacts and leads that increase access to international commerce opportunities.","Des clients des milieux d’affaires canadiens ont accès à des services, à des contacts et à des occasions d’affaires qui permettent un meilleur accès aux débouchés commerciaux internationaux.",0,"drr16"
"NR005-0072-2016","P1005-0008","Foreign investors are aware of Canada as a competitive investment location.","Les investisseurs étrangers savent que le Canada est une destination concurrentielle pour l’investissement.",0,"drr16"
"NR005-0081-2016","EA-AJL00","Canadians are better informed on how to travel safely and responsibly.","Les Canadiens sont mieux informés sur la façon de voyager de façon responsable et en toute sécurité.",0,"drr16"
"NR005-0100-2016","EA-AJK00","Efficient and effective governance, strategic direction and common services are provided to Canada’s mission network abroad.","Une gouvernance, des orientations stratégiques et des services communs efficaces et économiques sont fournis au réseau des missions du Canada à l’étranger.",0,"drr16"
"NR005-0173-2016","P1005-0059","Canada is able to access international organizations to contribute to and share responsibility for the management of international issues.","Le Canada est capable d’accéder à des organisations internationales de façon à contribuer à la gestion de questions internationales et à assumer les responsabilités qui s’y rattachent.",0,"drr16"
"NR005-0174-2016","P1005-0060","The negotiation of international trade agreements at the bilateral, regional and multilateral levels maintains or improves global market access for Canada.","La négociation d’accords commerciaux internationaux, aux échelons bilatéral, régional et multilatéral, préserve ou améliore l’accès au marché international au bénéfice du Canada.",0,"drr16"
"NR005-0175-2016","P1005-0060","Market access barriers faced by Canadian industry abroad and international trade disputes are resolved or mitigated.","Les obstacles à l’accès au marché auxquels est confrontée l’industrie canadienne à l’étranger sont atténués et les différends commerciaux internationaux réglés.",0,"drr16"
"NR005-0176-2016","P1005-0060","Canada’s obligations to control trade in specific goods and technologies are met.","Le Canada s’acquitte de ses obligations en ce qui concerne le contrôle des exportations de marchandises et de technologies précises.",0,"drr16"
"NR005-0177-2016","P1005-0008","Foreign investors demonstrate interest in Canadian investment locations.","Les investisseurs étrangers manifestent leur intérêt pour les destinations canadiennes en matière d’investissement.",0,"drr16"
"NR005-0178-2016","P1005-0061","Canadian business clients gain access to networks, partners and resources that enhance their ability to innovate.","Les entreprises clientes canadiennes ont accès à des réseaux, à des partenaires et à des ressources qui renforcent leur capacité d’innover.",0,"drr16"
"NR005-0179-2016","P1005-0063","Canadians travelling abroad receive timely and accurate information on how to travel safely and responsibly.","Les Canadiens qui se rendent à l’étranger obtiennent en temps opportun des renseignements exacts sur la façon de voyager en toute sécurité et de manière responsable.",0,"drr16"
"NR005-0180-2016","P1005-0063","Canadians in distress abroad receive timely consular assistance.","Les Canadiens en détresse à l’étranger reçoivent l’aide consulaire nécessaire en temps opportun.",0,"drr16"
"NR005-0181-2016","P1005-0063","Canadians abroad receive satisfactory routine citizenship, passport and consular services.","À l’étranger, les Canadiens reçoivent des services courants satisfaisants en ce qui concerne les passeports, les services consulaires et la citoyenneté.",0,"drr16"
