dept_submissions__document__year,eternal_id,service,name_en,name_fr,first_active_year,last_active_year,last_gcss_tool_year,channel__name_en,channel__name_fr,channel__code,standard_type__name_en,standard_type__name_fr,standard_type__code,standard_comment_en,standard_comment_fr
2021,2552,1339,"Compliance with internal standards
(Assessment of email correspondence in accordance with best practices quality assurance and quality control methodologies)","Respect des normes internes
(Conformité des articles de la base de connaissance (évaluation des courriels selon les meilleures méthodes de contrôle et d’assurance de la qualité).)",,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,99.71% compliance for emails in 2021-22,"Taux de conformité de 99,71 % pour 2021-2022"
2020,2552,1339,"Compliance with internal standards
(Assessment of email correspondence in accordance with best practices quality assurance and quality control methodologies)","Respect des normes internes
(Conformité des articles de la base de connaissance (évaluation des courriels selon les meilleures méthodes de contrôle et d’assurance de la qualité.)",,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,The Annual Business Volume Satisfying Standard was recorded by the service as a percentage 90%. The number shown is the approximate value for the percentage reported,Le volume annuel des activités qui ont respecté la norme de service a été de 90%. La valeur indiquée est une approximation du pourcentage comptabilisé.
2020,2636,2035,A Help Desk agent will review user requests and respond within two (2) business days.,Un agent du Bureau d’aide examinera les demandes des usagers et répondra à moins de deux (2) jours ouvrables.,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,"Agent resources are limited to 2 agents all year so capacity is greatly reduced during work events, vacation or other time off.","Les ressources des agents sont limitées à 2 agents toute l’année, de sorte que la capacité est considérablement réduite pendant les événements de travail, les vacances ou d’autres congés."
2020,2676,1957,Health Canada commits to a non-binding administrative service standard of 40 business days for the issuance of a regulatory decision on a complete application for personal or designated production and registration for possession only.,Santé Canada s'engage à respecter la norme de service administrative non contraignante de 40 jours ouvrables pour rendre une décision réglementaire relative à une demande complète de production personnelle ou de production par une personne désignée de cannabis ou d'inscription pour la possession seulement,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,The service is administered by mail.,Le service est administré par courrier.
2020,3010,1176,Database is updated within 5 to 10 business days,La base de données est mise à jour dans les 5 à 10 jours ouvrables,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,X number of days,X nombre de jours
2020,3032,155,Process victim statements within 2 working days of receipt by CSC.,Traiter les déclarations de victimes dans les deux jours ouvrables suivant leur réception par le SCC.,,,0,Fax,Fax,fax,Timeliness,Rapidité,Timeliness,Unspecified,Non spécifé
2020,3033,155,Process victim statements within 2 working days of receipt by CSC.,Traiter les déclarations de victimes dans les deux jours ouvrables suivant leur réception par le SCC.,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,Unspecified,Non spécifié
2020,3034,155,Process requests to register a victim within 21 calendar days of receipt by CSC.,Traiter les demandes d’inscription des victimes dans les 21 jours civils suivant leur réception par le SCC.,,,0,Postal Mail,Courrier postal,post,Timeliness,Rapidité,Timeliness,Unspecified,Non spécifié
2020,3035,155,Process requests to register a victim within 21 calendar days of receipt by CSC.,Traiter les demandes d’inscription des victimes dans les 21 jours civils suivant leur réception par le SCC.,,,0,Fax,Fax,fax,Timeliness,Rapidité,Timeliness,Unspecified,Non spécifié
2020,3051,907,Respond to telephone calls within 30 seconds,Répondre aux appels téléphoniques dans les 30 secondes,,,0,Telephone,Téléphone,tel,Timeliness,Rapidité,Timeliness,"Due to a migration to MS Teams during the COVID pandemic, the total number of telephone calls answered within the service standard could not be determined. Only an approximate number could be obtained.","En raison d'une migration vers MS Teams pendant la pandémie de COVID, le nombre total d'appels téléphoniques ayant été répondus dans le cadre de la norme de service ne peut être déterminé. Seul un nombre approximatif peut être obtenu."
2020,3062,1821,Response within 30 days of receipt of request.,La réponse est donnée dans les 30 jours suivant la réception de la demande.,,,0,Email,Courriel,eml,Timeliness,Rapidité,Timeliness,"Due to a large influx of ATI requests all at the same time, we were unable to complete all ATI requests with in the 30 days of the Service Standard. We triaged the requests, completed those we could and requested extensions for the remainder. The requests which were granted an extension were completed in the allotted timeframe.","En raison de l’arrivée, au même moment, d’un grand nombre de demandes d’accès à l’information, nous avons été incapables de répondre à toutes les demandes dans les 30 jours prévus par la norme de service. Nous avons fait le tri des demandes, achevé celles qui pouvaient l’être et demandé des prolongations pour le reste. Les demandes à qui une prolongation a été accordée ont été achevées dans le délai imparti."
2018,3186,1547,Library services have a service standard for availability of online resources (percentage of time that online library systems will be available for public use).,Les services de bibliothèque ont établi une norme de service concernant la disponibilité des ressources en ligne (pourcentage de temps pendant lequel les systèmes de bibliothèque en ligne seront mis à la disposition du grand public).,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,"The 99% is based on the general concept of medium system availability, rather than on a transaction by transaction basis. Library services does not log-down time in detail. Business volume is measured as website hits measured through Google analytics.","La proportion de 99 % repose sur le concept général d’une disponibilité « moyenne » du système, plutôt que sur la base des transactions individuelles. Les services de bibliothèque ne consignent pas en détail les données concernant les délais. Le volume d'activité est mesuré par le nombre de visites de sites Web mesuré à l'aide de Google Analytics."
2018,3193,1339,Requests are completed < 1 day.,Les demandes sont traitées en moins d’une journée.,,,0,Telephone,Téléphone,tel,Timeliness,Rapidité,Timeliness,The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (92.19%). The number shown is the approximate value for the percentage reported.,Le volume d'activité annuel satisfaisant la norme de service a été enregistrée par le service sous forme de pourcentage (92.2%). Le nombre indiqué est la valeur approximative correspondant à ce pourcentage.
2018,3261,1339,"Compliance to script adherence:

Adherence to prescribed workflows and scripts through QA and QC measures available in MS Dynamics, correlated with direct observation via call recordings","Conformité de l’adhérence au scenario:

Adhérence au flux de travail et aux scénarios prévus grâce aux mesures d’assurance de la qualité (AQ) et de contrôle de la qualité (CQ) disponibles dans l’outil Microsoft Dynamics, corrélée par une observation directe des enregistrements d’appels.",,,0,Telephone,Téléphone,tel,Timeliness,Rapidité,Timeliness,"No target was in use during 2018-19, but best practice would be to strive for 90% or more.

The number provided for Annual Business Volume Satisfying Standard corresponds to 90% compliance obtained on a random sampling of 5 calls per agent per month. 

Best practice Quality Assurance/Quality Control methodology.","Aucun objectif n'a été fixé pour 2018-2019, mais la pratique exemplaire serait de viser 90 % ou plus.

Le nombre indiqué pour la norme annuelle de satisfaction du volume d'affaires correspond à un taux de conformité de 90 % obtenu sur un échantillon aléatoire de 5 appels par agent par mois. 

Pratiques exemplaires et méthode en matière d’assurance de la qualité et de contrôle de la qualité."
