"ResultID","ProgElemID","ResultTitle_en","Is_Efficiency","Document"
"NR042-0306-2017","INAC-CKB00","Creation and maintenance of ongoing partnerships to support treaty structures",0,"dp17"
"NR042-0307-2016","P1042-0039","Northerners participate in contaminants research",0,"drr16"
"NR042-0307-2017","P1042-0039","Northerners participate in contaminants research",0,"dp17"
"NR042-0308-2016","P1042-0051","Petroleum and mineral resources on federal lands in NWT, Nunavut and northern offshore regions are managed for the benefit of Northerners and all Canadians",0,"drr16"
"NR042-0308-2017","P1042-0051","Petroleum and mineral resources on federal lands in NWT, Nunavut and northern offshore regions are managed for the benefit of Northerners and all Canadians",0,"dp17"
"NR042-0309-2016","P1042-0050","Enhanced capacity of Métis and Non-Status Indian Aboriginal Representative Organizations to effectively represent their members",0,"drr16"
"NR042-0309-2017","P1042-0050","Enhanced capacity of Métis and Non-Status Indian Aboriginal Representative Organizations to effectively represent their members",0,"dp17"
"NR042-0311-2016","INAC-ANM00","Registered Indians are enabled to demonstrate eligibility for programs, services and benefits to which they are entitled",0,"drr16"
"NR042-0311-2017","INAC-ANM00","Registered Indians are enabled to demonstrate eligibility for programs, services and benefits to which they are entitled",0,"dp17"
"NR042-0314-2016","P1042-0052","First Nations are supported in their efforts to mitigate and prepare for emergencies",0,"drr16"
"NR042-0314-2017","P1042-0052","First Nations are supported in their efforts to mitigate and prepare for emergencies",0,"dp17"
"NR042-0315-2016","P1042-0052","First Nations are supported in their response to and recovery from emergencies",0,"drr16"
"NR042-0315-2017","P1042-0052","First Nations are supported in their response to and recovery from emergencies",0,"dp17"
"NR042-0317-2016","P1042-0039","Contaminants-related research results are widely available for domestic and international policy use",0,"drr16"
"NR042-0317-2017","P1042-0039","Contaminants-related research results are widely available for domestic and international policy use",0,"dp17"
"NR042-0318-2016","P1042-0050","Assertions of Métis rights effectively managed",0,"drr16"
"NR042-0318-2017","P1042-0050","Assertions of Métis rights effectively managed",0,"dp17"
"NR042-0319-2016","P1042-0048","In eligible regions, children in low income families have access to National Child Benefit/National Child Benefit Reinvestment benefits and supports",0,"drr16"
"NR042-0320-2016","P1042-0014","First Nation children in need or at risk have access to and use protection and prevention supports and services",0,"drr16"
"NR042-0320-2017","P1042-0014","First Nation children in need or at risk have access to and use protection and prevention supports and services",0,"dp17"
"NR042-0321-2016","INAC-ANM00","Eligible, voluntary applicants are registered as Status Indians",0,"drr16"
"NR042-0321-2017","INAC-ANM00","Eligible, voluntary applicants are registered as Status Indians",0,"dp17"
"NR042-0322-2016","P1042-0018","Canada fulfils its Indian Act obligations, in section 43 (a), to appoint executors and administrators of wills and estates within established service standards",0,"drr16"
"NR042-0322-2017","P1042-0018","Canada fulfils its Indian Act obligations, in section 43 (a), to appoint executors and administrators of wills and estates within established service standards",0,"dp17"
"NR042-0323-2016","INAC-HGH00","Canada fulfils its obligations as outlined in the Indian Residential Schools Settlement Agreement",0,"drr16"
"NR042-0324-2016","INAC-CEA00","Urban Indigenous participation in the economy is enhanced through collaborative planning, knowledge management and research",0,"drr16"
"NR042-0325-2016","INAC-ANO00","Affordability of perishable, nutritious food in eligible communities is strengthened",0,"drr16"
"NR042-0325-2017","INAC-ANO00","Affordability of perishable, nutritious food in eligible communities is strengthened",0,"dp17"
"NR042-0326-2016","INAC-ANP00","Environmental stewardship of contaminated sites is responsible and sustainable",0,"drr16"
"NR042-0326-2017","INAC-ANP00","Environmental stewardship of contaminated sites is responsible and sustainable",0,"dp17"
"NR042-0334-2017","P1042-0058","First Nations with waste management solutions that are comparable to off-reserve and tailored to the needs of the community",0,"dp17"
"NR042-0335-2016","P1042-0035","First Nation communities have access to information, expertise and tools to support adaptation action",0,"drr16"
"NR042-0335-2017","P1042-0035","First Nation communities have access to information, expertise and tools to support adaptation action",0,"dp17"
"NR042-0336-2016","P1042-0035","First Nation communities identify adaptation measures to address risks and opportunities arising from climate change",0,"drr16"
"NR042-0336-2017","P1042-0035","First Nation communities identify adaptation measures to address risks and opportunities arising from climate change",0,"dp17"
"NR042-0337-2017","P1042-0035","Adaptation measures are implemented to increase resilience of First Nation communities to the impacts of climate change",0,"dp17"
"NR042-0338-2016","INAC-ANO00","Northern communities, governments, and organizations identify priorities for adaptation activities and reducing reliance on diesel",0,"drr16"
"NR042-0338-2017","INAC-ANO00","Northern communities, governments, and organizations identify priorities for adaptation activities and reducing reliance on diesel",0,"dp17"
"NR042-0339-2016","P1042-0038","Territorial governments and northern Indigenous communities identify adaptation measures to address risks and opportunities arising from climate change",0,"drr16"
"NR042-0339-2017","P1042-0038","Territorial governments and northern Indigenous communities identify adaptation measures to address risks and opportunities arising from climate change",0,"dp17"
"NR042-0340-2017","P1042-0038","Adaptation measures are implemented to increase resilience of territorial governments and northern Indigenous communities to the impacts of climate change",0,"dp17"
"NR042-0341-2016","P1042-0038","Renewable energy and energy efficiency projects are planned, constructed, and operational",0,"drr16"
"NR042-0341-2017","P1042-0038","Renewable energy and energy efficiency projects are planned, constructed, and operational",0,"dp17"
"NR043-0001-2016","CICS-AVS00","Professionally planned and supported conferences, including effectively addressing unforeseen challenges.",0,"drr16"
"NR043-0001-2017","CICS-AVS00","Professionally planned and supported conferences, including effectively addressing unforeseen challenges.",0,"dp17"
"NR043-0002-2016","CICS-AVS00","Clients’ and conference participants’ conference needs identified and addressed accordingly.",0,"drr16"
"NR043-0002-2017","CICS-AVS00","Clients’ and conference participants’ conference needs identified and addressed accordingly.",0,"dp17"
"NR043-9999-2017","CICS-AVS00","Efficiency",1,"dp17"
"NR044-0001-2016","WDO-BCW00","Policies that strengthen the western Canadian economy.",0,"drr16"
"NR044-0001-2017","WDO-BCW00","Policies that strengthen the western Canadian economy.",0,"dp17"
"NR044-0003-2016","P1044-0017","Decisions impacting the western Canadian economy are informed by evidence-based economic analysis",0,"drr16"
"NR044-0003-2017","P1044-0017","Decisions impacting the western Canadian economy are informed by evidence-based economic analysis",0,"dp17"
"NR044-0122-2016","WDO-CJA00","Western Canadian SMEs are engaged in international business",0,"drr16"
"NR044-0122-2017","WDO-CJA00","Western Canadian SMEs are engaged in international business",0,"dp17"
"NR044-0123-2016","WDO-CJA00","Western Canadian SMEs are competitive",0,"drr16"
"NR044-0123-2017","WDO-CJA00","Western Canadian SMEs are competitive",0,"dp17"
"NR044-0124-2016","WDO-CJA00","Western Canadian SMEs are innovative",0,"drr16"
"NR044-0124-2017","WDO-CJA00","Western Canadian SMEs are innovative",0,"dp17"
"NR044-0125-2016","P1044-0022","Capacity of western clients to pursue international business opportunities or attract international visitors",0,"drr16"
"NR044-0125-2017","P1044-0022","Capacity of western clients to pursue international business opportunities or attract international visitors",0,"dp17"
