dept_code,vote_num,vs_type,name_en,name_fr,doc,est_last_year_5,est_last_year_4,est_last_year_3,est_last_year_2,est_last_year,est_in_year
INDSC,S,0,Indian Annuities Treaty payments,Rentes versées aux Indiens - Paiements en vertu de traités,MAINS,2100000.0,2100000.0,2100000.0,2100000.0,3300000.0,3300000.0
INDSC,S,0,Liabilities in respect of loan guarantees made to Indians for Housing and Economic Development,Obligations relatives aux garanties de prêts accordés aux Indiens pour le logement et le développement économique,MAINS,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
INDSC,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,MAINS,90500.0,92500.0,94700.0,98600.0,102300.0,106000.0
INDSC,S,0,Contributions in connection with First Nations infrastructure,Contributions relatives à l'infrastructure des Premières Nations,SA,-60717504.0,-31033391.0,-32382668.0,-31842443.0,,
INDSC,S,0,Contributions related to the Canada Community-Building Fund (Keeping Canada's Economy and Jobs Growing Act),Contributions relatives à l'infrastructure des Premières Nations,SA,60717505.0,31033390.0,32382667.34,31842443.0,,
INDSC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-16951497.0,-20995711.0,-1012477.5100000054,3193441.8100000024,,
INDSC,S,0,Court Awards,Montants adjugés par une cour,SA,584996.0,821700.0,299135.0,5621830.22,,
INDSC,S,0,Indian Annuities Treaty payments,Rentes versées aux Indiens - Paiements en vertu de traités,SA,-1537745.0,1150421.0,1215290.6400000001,738652.77,,
INDSC,S,0,Liabilities in respect of loan guarantees made to Indians for Housing and Economic Development,Obligations relatives aux garanties de prêts accordés aux Indiens pour le logement et le développement économique,SA,-2000000.0,30490796.0,-2000000.0,-2000000.0,,
INDSC,S,0,"Payment from the Consolidated Revenue Fund of guaranteed loans issued out of the Indian economic development account (authorized limit $60,000,000). Change in Ministry responsibility (Indian Affairs and Northern Development)",Paiement sur le Trésor en vertu de prêts garantis émis du Compte d'expansion économique des Indiens (limite autorisée 60 000 000 $). Changement de responsabilité du portefeuille ministériel (Affaires indiennes et du Nord canadien),SA,32490796.0,,32490796.0,32490796.0,,
INDSC,S,0,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,SA,,1390.0,392728.15,47592.69,,
INDSC,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,SA,200.0,-100.0,100.0,200.08000000000175,,
INDSC,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,2863254.0,1775103.0,1270557.0,1410729.36,,
INDSC,S,0,Contributions in connection with First Nations infrastructure,Contributions relatives à l'infrastructure des Premières Nations,SEA,29684113.0,,,31842443.0,,
INDSC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,8579725.0,5898690.0,3589866.0,5692248.0,,
INDSC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,7792768.0,8071734.0,857763.0,9042238.0,,
INDSC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,4543667.0,1818158.0,3747357.0,,24921.0,
INVIC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,34271556.0,33611556.0,33986146.0,33075156.0,32755156.0,29860156.0
INVIC,1,1,Operating/Program,Fonctionnement/Programme,SEB,,-16100.0,,,,
INVIC,1,1,Operating/Program,Fonctionnement/Programme,VA,1714578.0,1713578.0,1680578.0,1186380.0,,
IPC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,14940085.0,14125695.0,14212216.0,15344268.0,15666272.0,15737098.0
IPC,1,1,Operating/Program,Fonctionnement/Programme,SEB,876292.0,152630.0,,,,
IPC,1,1,Operating/Program,Fonctionnement/Programme,SEC,458624.0,,,,,
IPC,1,1,Operating/Program,Fonctionnement/Programme,VA,645933.0,1039531.0,2454188.0,1291515.0,,
IPC,5,1,Operating/Program,Fonctionnement/Programme,MAINS,27062351.0,26077995.0,26250549.0,30553547.0,34322438.0,33232604.0
IPC,5,1,Operating/Program,Fonctionnement/Programme,SEB,,124989.0,2201973.0,1691969.0,,
IPC,5,1,Operating/Program,Fonctionnement/Programme,VA,1298606.0,2268914.0,4083996.0,1572915.0,,
IPC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,5052505.0,4925970.0,5031029.0,5253130.0,6186400.0,6561402.0
IPC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-150263.0,201988.0,139790.9400000004,554840.7599999998,,
IPC,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,8938.0,2463.0,1812.0,28876.38,,
IPC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,,429066.0,207786.0,,
IRB,1,1,Operating/Program,Fonctionnement/Programme,MAINS,255954529.0,254883504.0,300084683.0,303087523.0,308955386.0,302785263.0
IRB,1,1,Operating/Program,Fonctionnement/Programme,SEB,,1903141.0,,,,
IRB,1,1,Operating/Program,Fonctionnement/Programme,SEC,1608006.0,,,,-189500.0,
IRB,1,1,Operating/Program,Fonctionnement/Programme,VA,12484824.0,14174525.0,40640685.0,18770348.0,,
IRB,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,26769523.0,27594243.0,31617341.0,31420536.0,36441936.0,41348503.0
IRB,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-1164636.0,1219804.0,4889242.3999999985,7121347.030000001,,
IRB,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,1026.0,732.0,40297.0,45454.01,,
IRB,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,126210.0,,,,
IRB,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,349253.0,,,,,
ISC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,508586590.0,573947797.0,613545412.0,618058710.0,628663340.0,666379648.0
ISC,1,1,Operating/Program,Fonctionnement/Programme,SEA,49581439.0,,,,,
ISC,1,1,Operating/Program,Fonctionnement/Programme,SEB,15857193.0,21633338.0,4222220.0,16962150.0,37034242.0,
ISC,1,1,Operating/Program,Fonctionnement/Programme,SEC,-4770984.0,12546134.0,12970980.0,,-4500000.0,
ISC,1,1,Operating/Program,Fonctionnement/Programme,VA,26067390.0,51595647.0,91527631.0,40005152.0,,
ISC,10,3,Grants & Contributions,Subventions et Contributions,MAINS,2884172389.0,4884272981.0,5025685237.0,5243950500.0,7675233851.0,7923243891.0
ISC,10,3,Grants & Contributions,Subventions et Contributions,SEA,991866966.0,1.0,1.0,,,
ISC,10,3,Grants & Contributions,Subventions et Contributions,SEB,2906345.0,35459451.0,46815331.0,229738581.0,57641475.0,
ISC,10,3,Grants & Contributions,Subventions et Contributions,SEC,117188273.0,8900000.0,82000000.0,,77300000.0,
ISC,10,3,Grants & Contributions,Subventions et Contributions,VA,-70251166.0,0.0,0.0,0.0,,
ISC,5,2,Capital,Capital,MAINS,49814000.0,67250100.0,29222750.0,76406772.0,81803417.0,73437460.0
ISC,5,2,Capital,Capital,SEB,,887783.0,2119378.0,370625.0,10429168.0,
ISC,5,2,Capital,Capital,SEC,6310582.0,-400000.0,,,,
ISC,5,2,Capital,Capital,VA,381849.0,6097082.0,5064982.0,4160141.0,,
ISC,S,0,CIFAR - Pan Canadian Artificial Intelligence,ICRA pour la stratégie pancanadienne en matière d'intelligence artificielle,MAINS,44881000.0,12437350.0,15312999.0,5337890.0,,
ISC,S,0,Canadian Intellectual Property Office Revolving Fund,Fonds renouvelable de l'Office de la propriété intellectuelle du Canada,MAINS,31375500.0,40648920.0,11383045.0,15324489.0,0.0,-6388779.0
ISC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,62340075.0,71592262.0,77101480.0,75068855.0,84959728.0,89673502.0
ISC,S,0,Liabilities under the Canada Small Business Financing Act,Obligations contractées en vertu de la Loi sur le financement des petites entreprises du Canada,MAINS,152760288.0,134271103.0,79427567.0,100657039.0,120568979.0,96487126.0
ISC,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,MAINS,181000.0,94500.0,96700.0,201200.0,208600.0,214000.0
ISC,S,0,CIFAR - Pan Canadian Artificial Intelligence,ICRA pour la stratégie pancanadienne en matière d'intelligence artificielle,SA,-44881000.0,-12437350.0,-16393559.0,-5749883.0,,
ISC,S,0,Canadian Intellectual Property Office Revolving Fund,Fonds renouvelable de l'Office de la propriété intellectuelle du Canada,SA,69205519.0,42803501.0,36317288.0,17718764.74,,
ISC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-5814917.0,-3839314.0,6515364.489999995,8081104.959999993,,
ISC,S,0,Contributions to the Canadian Institute for Advanced Research - Pan Canadian Artificial Intelligence,Contributions à l'Institut canadien de recherches avancées pour la stratégie pancanadienne en matière d'intelligence artificielle,SA,25849032.0,9737869.0,15981566.48,5749882.52,,
ISC,S,0,Liabilities under the Canada Small Business Financing Act,Obligations contractées en vertu de la Loi sur le financement des petites entreprises du Canada,SA,-70613679.0,-73901493.0,9545063.299999997,-33598367.58,,
ISC,S,0,Liabilities under the Small Business Loans Act,Obligations contractées en vertu de la Loi sur les prêts aux petites entreprises,SA,,-1785.0,-765.0,,,
ISC,S,0,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,SA,411982.0,503617.0,532286.56,2322345.88,,
ISC,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,SA,41117.0,-100.0,2831.4199999999983,-4769.440000000002,,
ISC,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,161828.0,146898.0,169263.0,296329.49,,
ISC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,7777847.0,,,,,
ISC,S,0,CIFAR - Pan Canadian Artificial Intelligence,ICRA pour la stratégie pancanadienne en matière d'intelligence artificielle,SEB,,,1080560.0,411993.0,,
ISC,S,0,Canadian Intellectual Property Office Revolving Fund,Fonds renouvelable de l'Office de la propriété intellectuelle du Canada,SEB,,,21211776.0,,,
ISC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,1550351.0,3583047.0,93234.0,760712.0,56137.0,
ISC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,22591.0,2469813.0,,,,
JCCB,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,MAINS,325009620.0,280004519.0,144126071.0,262413187.0,295761948.0,263313989.0
JCCB,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,SEA,,,87423475.0,,,
JCCB,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,SEB,,,121884.0,,,
JCCB,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,SEC,-205766.0,510001.0,,,-3729791.0,
JCCB,1,5,Payments to Crown Corps,Paiement aux sociétés d'État,VA,0.0,0.0,0.0,0.0,,
JUS,1,1,Operating/Program,Fonctionnement/Programme,MAINS,268088730.0,274137786.0,281780119.0,294492684.0,325996408.0,304817169.0
JUS,1,1,Operating/Program,Fonctionnement/Programme,SEA,,,5065178.0,,,
JUS,1,1,Operating/Program,Fonctionnement/Programme,SEB,,-106710.0,,5816059.0,4013780.0,
JUS,1,1,Operating/Program,Fonctionnement/Programme,SEC,7662011.0,4611982.0,315185.0,,32838126.0,
JUS,1,1,Operating/Program,Fonctionnement/Programme,VA,32476477.0,31469476.0,59068470.0,214035397.0,,
JUS,5,3,Grants & Contributions,Subventions et Contributions,MAINS,443047687.0,562235003.0,606730391.0,541777260.0,725976557.0,745581883.0
JUS,5,3,Grants & Contributions,Subventions et Contributions,SEA,,,12135000.0,,,
JUS,5,3,Grants & Contributions,Subventions et Contributions,SEB,,47150000.0,43500000.0,187394935.0,56523538.0,
JUS,5,3,Grants & Contributions,Subventions et Contributions,SEC,102562091.0,,29300000.0,,,
JUS,5,3,Grants & Contributions,Subventions et Contributions,VA,0.0,0.0,0.0,0.0,,
JUS,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,83243396.0,85291786.0,98947546.0,91543327.0,118034033.0,123230479.0
JUS,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,MAINS,90500.0,92500.0,94700.0,98600.0,102300.0,106000.0
JUS,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,1292208.0,5716447.0,3151331.930000007,32005531.290000007,,
JUS,S,0,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,SA,250.0,,,,,
JUS,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,SA,200.0,-100.0,354.8399999999965,3918.3600000000006,,
JUS,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,2197.0,1888.0,2472.0,3982.19,,
JUS,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,,,849930.0,,,
JUS,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,95045.0,,570632.0,78682.0,
JUS,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,1190689.0,1028860.0,,,8845048.0,
