standard_id,year,lower,count,met_count,comment_en,comment_fr
1359,2018,90,594,575,"The key indicator target of 90% for access to information requests and 85% for personal information requests responded to within established legislative timeline is targeted to be achieved by March 2020. These can be found publicly in the Progress tracker for the Third Biennial Plan to the Open Government Partnership under Commitment 1 for ATI and under Commitment 2 for personal information. In 2018-2019, the ATIP office completed 594 requests under the Access to Information Act and Privacy Act consisting of 56,406 pages reviewed. Over 95% of requests were completed within legislated timelines.","Le principal indicateur clé, prévoyant que 90 % des demandes de renseignements personnels et 85 % des demandes de renseignements personnels soient traitées dans le respect des délais prévus par la loi, devrait être atteint d’ici mars 2020. Ces renseignements sont accessibles au public dans le système de suivi public des progrès réalisés par rapport au troisième Plan biannuel du Partenariat pour un gouvernement ouvert, conformément à l’engagement 1 pour l’accès à l’information et à l’engagement 2 pour les renseignements personnels. Au cours de l’exercice 2018-2019, le bureau de l’AIPRP a rempli 594 demandes en vertu de la Loi sur l’accès à l’information et de la Loi sur la protection des renseignements personnels, pour un total de 56 406 pages examinées. Plus de 95 % des demandes ont été remplies dans le respect des délais prévus par la loi."
2045,2018,100,156,156,,
2047,2018,100,251,251,No standard administration,Aucune administration standardisée
2048,2018,100,52,52,No standard administration,Aucune administration standardisée
2049,2018,90,4204,3658,,
2033,2018,90,37,34,,
2027,2018,,,,Target performance data is not currently collected.  The Library also accesses client satisfaction informally (feedback from clients by e-mail or in person).  In-person clients receive initial service within the 3 day standard.  Clients are informed if their research request will require more than 3 days to complete. Telephone clients always receive initial service within the three days standard.,Les données sur le rendement cible ne sont pas actuellement recueillies. La bibliothèque évalue également la satisfaction des clients de manière informelle) rétroaction des clients par courriel ou en personne). Les clients en personne reçoivent le service initial conformément à la norme de trois jours. Les clients sont avisés lorsque leur demande de recherche nécessitera plus de trois jours. Les clients par téléphone reçoivent le service initial conformément à la norme de trois jours.
2028,2018,,,,Online Library catalogue.   Data not available.  Internal users who are already registred with the library can place requests for library items online.  Service not available to external clients.,Catalogue en ligne de la bibliothèque. Données non disponibles. Les utilisateurs internes déjà inscrits auprès de la bibliothèque peuvent présenter des demandes pour les éléments de la bibliothèque en ligne. Le service n’est pas offert aux clients externes.
2031,2018,90,37,36,,
2036,2018,90,141,118,,
2032,2018,90,37,34,,
2035,2018,90,141,113,,
2034,2018,90,141,137,,
2039,2018,90,48,47,,
2038,2018,90,48,45,,
2037,2018,90,48,48,,
2043,2018,90,495,490,,
2042,2018,90,95,91,,
2040,2018,90,95,90,,
1722,2018,100,1619,0,Volume satisfying standard isn't published because the service does not meet the materiality criteria established in the SFA.,Le volume satisfaisant la norme n'est pas publié car le service ne répond pas aux critères de matérialité établis dans la SFA.
2053,2018,95,0,0,N/A,S/O
2060,2018,95,2675378,2675378,,
1450,2018,100,17,15,"100% of the sessions that had participants registered, only 15 sessions held, no participants for 2 of the sessions","100% des séances où il y avait des participants d'inscrits, seulement 15 sessions livrées, 2 des sessions n'avaient pas de participants"
2056,2018,90,15,15,,
2055,2018,90,15,13,,
2054,2018,90,15,13,,
2059,2018,90,73,44,,
2058,2018,90,73,47,,
2057,2018,90,73,73,,
1622,2018,80,15,15,,
1623,2018,80,2,1,,
1624,2018,80,11,11,,
2284,2018,80,175,174,,
2291,2018,,,,"All 128 acknowledgements were sent within 15 calendar days.
All 128 notifications of funding decisions were sent within 11 weeks.
27 out of 30 payments were issued within 28 days of the successful fulfillment of requirements.","Les 128 accusés de réception ont été envoyés en l'espace de 15 jours civils.
Les 128 notifications de décisions de financement ont été envoyées en l'espace de 11 semaines.
27 des 30 paiements ont été émis dans les 28 jours suivant le respect des exigences."
979,2018,90,732,0,,
2285,2018,,,,,
2301,2018,,,,"Target is 85%
Total Annual Business Volume - 21297
Annual Business Volume Satisfying Standard - 15121","Cible - 85%
Volume d'activités annuel total - 21297
Volume d'activités annuel qui respecte la norme - 15121"
1625,2018,80,4,4,,
1627,2018,80,8,8,,
2044,2018,90,61,58,,
2286,2018,,,,,
2041,2018,90,95,93,,
2287,2018,,,,,
2303,2018,,,,"Target TBD
Total Annual Business Volume is 1853
Annual Business Volume Satisfying Standard is unknown

The Department is currently reviewing its service standards to reflect a percentage of outcomes.","Cible TBD
Volume d'activités annuel total -1853
Volume d'activités annuel qui respecte la norme -unknown

Le Ministère passe en revue ses normes de services afin qu'elles reflètent un pourcentage de résultats."
1628,2018,80,2,2,,
1629,2018,80,32,32,,
2146,2018,,,,,
2229,2018,80,312,303,,
2304,2018,,,,"Target - TBD
Total Annual Business Volume is 1362
Annual Business Volume Satisfying Standard is unknown

The Department is currently reviewing its service standards to reflect a percentage of outcomes.","Cible - TBD
Volume d'activités annuel total -1362
Volume d'activités annuel qui respecte la norme -unknown

Le Ministère passe en revue ses normes de services afin qu'elles reflètent un pourcentage de résultats."
1631,2018,80,34,34,,
1632,2018,80,205,198,,
1723,2018,100,18,15,,
1724,2018,100,2,2,,
1725,2018,100,28,0,Volume satisfying standard isn't published because the service does not meet the materiality criteria established in the SFA.,Le volume satisfaisant la norme n'est pas publié car le service ne répond pas aux critères de matérialité établis dans la SFA.
1772,2018,100,222,0,Volume satisfying standard isn't published because the service does not meet the materiality criteria established in the Service Fee Act.,Le volume satisfaisant la norme n'est pas publié car le service ne répond pas aux critères de matérialité établis dans la loi sur les frais de service.
1726,2018,100,7,6,,
1727,2018,100,0,0,,
1728,2018,100,2,2,,
1731,2018,100,109,91,,
1734,2018,100,696,0,Volume satisfying standard isn't published because the service does not meet the materiality criteria established in the SFA.,Le volume satisfaisant la norme n'est pas publié car le service ne répond pas aux critères de matérialité établis dans la SFA.
1739,2018,100,77,0,Volume satisfying standard isn't published because the service does not meet the materiality criteria established in the SFA.,Le volume satisfaisant la norme n'est pas publié car le service ne répond pas aux critères de matérialité établis dans la SFA.
1757,2018,100,16,9,,
1758,2018,100,7,3,,
1760,2018,100,3249,0,Volume satisfying standard isn't published because the service does not meet the materiality criteria established in the SFA.,Le volume satisfaisant la norme n'est pas publié car le service ne répond pas aux critères de matérialité établis dans la SFA.
1761,2018,100,82,0,Volume satisfying standard isn't published because the service does not meet the materiality criteria established in the SFA.,Le volume satisfaisant la norme n'est pas publié car le service ne répond pas aux critères de matérialité établis dans la SFA.
1763,2018,100,568,0,Volume satisfying standard isn't published because the service does not meet the materiality criteria established in the SFA.,Le volume satisfaisant la norme n'est pas publié car le service ne répond pas aux critères de matérialité établis dans la SFA.
1765,2018,100,333,0,Volume satisfying standard isn't published because the service does not meet the materiality criteria established in the SFA.,Le volume satisfaisant la norme n'est pas publié car le service ne répond pas aux critères de matérialité établis dans la SFA.
1768,2018,100,10874,0,Volume satisfying standard isn't published because the service does not meet the materiality criteria established in the Service Fee Act.,Le volume satisfaisant la norme n'est pas publié car le service ne répond pas aux critères de matérialité établis dans la loi sur les frais de service.
