"dept_code","vote_num","vs_type","name_en","name_fr","doc","est_last_year_4","est_last_year_3","est_last_year_2","est_last_year","est_in_year","est_next_year"
"ND",10,3,"Grants & Contributions","Subventions et Contributions","ME",178183820,168742820,164592820,164695408,176719317,0
"ND",10,3,"Grants & Contributions","Subventions et Contributions","SEA",0,0,0,0,13183114,0
"ND",10,3,"Grants & Contributions","Subventions et Contributions","SEB",581066,0,9500000,0,20000000,0
"ND",10,3,"Grants & Contributions","Subventions et Contributions","SEC",0,0,-11100000,12308014,0,0
"ND",10,3,"Grants & Contributions","Subventions et Contributions","VA",0,-3190521,0,0,400000,0
"ND",15,4,"Debt Forgiveness","Radiation de dettes","SEA",0,0,0,0,15381,0
"ND",20,4,"Debt Forgiveness","Radiation de dettes","SEA",0,0,0,0,174,0
"ND",5,2,"Capital","Capital","IE",0,0,0,0,0,939040415
"ND",5,2,"Capital","Capital","ME",4730059209,4020883722,3395930409,3102710864,3761023833,0
"ND",5,2,"Capital","Capital","SEA",0,108194584,0,0,301652924,0
"ND",5,2,"Capital","Capital","SEB",-6227688,0,46207136,666207731,149064555,0
"ND",5,2,"Capital","Capital","SEC",-1200500,-23610074,-37899772,33328079,0,0
"ND",5,2,"Capital","Capital","VA",112926761,0,100000000,83281555,0,0
"ND","S",0,"Collection Agency Fees","Honoraires - Agence de recouvrement","SA",28,0,0,0,0,0
"ND","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",272159658,283120971,301573636,273777210,276016331,0
"ND","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-5671490,-24128528,-45960684,-16331509,0,0
"ND","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,0,0,0,-163853,0
"ND","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",0,0,65060,2854335,0,0
"ND","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,0,0,9476332,0,0
"ND","S",0,"Contributions to employee benefit plans (Members of the Military)","Contributions aux régimes d'avantages sociaux des employés - Membres militaires","ME",961624109,980000568,1009616089,916558484,924054674,0
"ND","S",0,"Contributions to employee benefit plans (Members of the Military)","Contributions aux régimes d'avantages sociaux des employés - Membres militaires","SA",363508304,286037030,201429825,2167810979,0,0
"ND","S",0,"Contributions to employee benefit plans (Members of the Military)","Contributions aux régimes d'avantages sociaux des employés - Membres militaires","SEB",9221,0,5043600,66619353,7546634,0
"ND","S",0,"Contributions to employee benefit plans (Members of the Military)","Contributions aux régimes d'avantages sociaux des employés - Membres militaires","SEC",1471074,3356758,0,0,0,0
"ND","S",0,"Court Awards","Montants adjugés par une cour","SA",0,0,59763,0,0,0
"ND","S",0,"Losses on Foreign Exchange","Pertes d'opérations de change","SA",1892331,2739996,2349366,492327,0,0
"ND","S",0,"Payments to dependants of certain members of the Royal Canadian Air Force killed while serving as instructors under British Commonwealth Air Training Plan (Appropriation Act No. 4, 1968)","Versements aux ayants droit de certains membres de l'Aviation royale du Canada tués dans l'exercice de leurs fonctions alors qu'ils servaient à titre d'instructeurs dans le cadre du Plan d'entraînement des aviateurs du Commonwealth britannique (Loi nº4 de 1968 portant affectation de crédits)","ME",25700,25700,25700,26000,26000,0
"ND","S",0,"Payments to dependants of certain members of the Royal Canadian Air Force killed while serving as instructors under British Commonwealth Air Training Plan (Appropriation Act No. 4, 1968)","Versements aux ayants droit de certains membres de l'Aviation royale du Canada tués dans l'exercice de leurs fonctions alors qu'ils servaient à titre d'instructeurs dans le cadre du Plan d'entraînement des aviateurs du Commonwealth britannique (Loi nº4 de 1968 portant affectation de crédits)","SA",-2044,-1654,697,-3316,0,0
"ND","S",0,"Payments under Parts I-IV of the Defence Services Pension Continuation Act","Versements en vertu des parties I à IV de la Loi sur la continuation de la pension des services de défense","ME",929668,929668,600000,500000,400000,0
"ND","S",0,"Payments under Parts I-IV of the Defence Services Pension Continuation Act","Versements en vertu des parties I à IV de la Loi sur la continuation de la pension des services de défense","SA",-400660,-491792,-229077,-183899,0,0
"ND","S",0,"Payments under the Supplementary Retirement Benefits Act","Versements en vertu de la Loi sur les prestations de retraite supplémentaires","ME",4492604,4492604,2700000,2100000,1700000,0
"ND","S",0,"Payments under the Supplementary Retirement Benefits Act","Versements en vertu de la Loi sur les prestations de retraite supplémentaires","SA",-1906088,-2377439,-936218,-614599,0,0
"ND","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","ME",80300,164200,83500,84400,86000,0
"ND","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","SA",20075,-33068,0,200,0,0
"ND","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",23220748,28003109,22536721,41808529,0,0
"NEB",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,20634125
"NEB",1,1,"Operating and Program","Fonctionnement et Programme","ME",64555107,68636080,80581081,72478474,69727081,0
"NEB",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,0,4925980,7066675,0
"NEB",1,1,"Operating and Program","Fonctionnement et Programme","SEB",5803823,0,688629,1289091,6045266,0
"NEB",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,16078537,0,0,0,0
"NEB",1,1,"Operating and Program","Fonctionnement et Programme","VA",13430099,3098119,3279828,11536113,5882335,0
"NEB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",6760943,8184430,8844366,7361511,7765619,0
"NEB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",1229978,-764715,-374923,-89305,0,0
"NEB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,0,0,905881,934512,0
"NEB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",700973,0,137726,151945,41921,0
"NEB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,1203008,0,0,0,0
"NEB","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",1925,1969,209,10629,0,0
"NFB",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,17092696
"NFB",1,1,"Operating and Program","Fonctionnement et Programme","ME",59912241,59652377,61894820,74375345,74568078,0
"NFB",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,0,0,0,99196,0
"NFB",1,1,"Operating and Program","Fonctionnement et Programme","SEB",0,0,1500000,1868601,0,0
"NFB",1,1,"Operating and Program","Fonctionnement et Programme","VA",4506101,4071782,3111516,3669079,3764399,0
"NFB","S",0,"National Film Board Revolving Fund","Fonds renouvelable de l'Office national du film","SA",5487763,5064251,4975422,4215530,0,0
"NGC",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","IE",0,0,0,0,0,9653481
"NGC",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","ME",35770723,35773542,35888410,46203410,43383427,0
"NGC",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","SEA",0,0,1000000,0,0,0
"NGC",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","SEB",0,0,1190000,0,0,0
"NGC",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","VA",537546,2003219,48975,859833,27695,0
"NGC",5,5,"Payments to Crown Corps","Paiement aux sociétés d'État","IE",0,0,0,0,0,2000000
"NGC",5,5,"Payments to Crown Corps","Paiement aux sociétés d'État","ME",8000000,8000000,8000000,8000000,8000000,0
"NMST",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","IE",0,0,0,0,0,7710595
"NMST",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","ME",26862194,29754746,59979776,144527796,30158102,0
"NMST",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","SEA",0,29355000,45624000,0,0,0
"NMST",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","SEB",0,0,2569000,20001,0,0
"NMST",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","SEC",6279080,0,0,0,0,0
"NMST",1,5,"Payments to Crown Corps","Paiement aux sociétés d'État","VA",229121,490831,255498,729779,24484,0
"NPA",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,263750
"NPA",1,1,"Operating and Program","Fonctionnement et Programme","ME",701325,701215,701095,465000,465000,0
"NPA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",48675,49560,50740,29830,28880,0
"NPA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-11210,-19474,-47403,-25829,0,0
"NPA","S",0,"Expenditures pursuant to Paragraph 29.1(1) of Financial Administration Act","Dépenses aux termes du paragraphe 29.1(1) de la Loi sur la gestion des finances publiques","SA",0,0,0,5315360,0,0
"NPB",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,10444350
"NPB",1,1,"Operating and Program","Fonctionnement et Programme","ME",41357732,40021838,40671103,40677794,42457608,0
"NPB",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,613916,0,0,99196,0
"NPB",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,299150,0,0,0,0
"NPB",1,1,"Operating and Program","Fonctionnement et Programme","VA",4110025,1866887,2283332,3616556,3128990,0
"NPB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",5771262,5893912,6118853,5586177,5678702,0
"NPB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",528583,-97191,-364246,93030,0,0
"NPB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,82475,0,0,0,0
"NPB","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,49000,0,0,0,0
"NPB","S",0,"Refunds of amounts credited to revenues in previous years","Remboursements de montants portés aux revenus d'exercices antérieurs","SA",18589,4090,7410,4567,0,0
"NPB","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",29666,30510,13220,7558,0,0
"NR",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,140234835
"NR",1,1,"Operating and Program","Fonctionnement et Programme","ME",649823365,654814321,450234684,496759758,536166814,0
"NR",1,1,"Operating and Program","Fonctionnement et Programme","SEA",195000000,237888974,67120072,631875,17206709,0
"NR",1,1,"Operating and Program","Fonctionnement et Programme","SEB",28102896,0,23749559,18686741,6052070,0
"NR",1,1,"Operating and Program","Fonctionnement et Programme","SEC",-2000000,21959690,500000,1096567,0,0
"NR",1,1,"Operating and Program","Fonctionnement et Programme","VA",42296876,30954623,23640448,53660727,31542672,0
"NR",10,3,"Grants & Contributions","Subventions et Contributions","IE",0,0,0,0,0,117614641
"NR",10,3,"Grants & Contributions","Subventions et Contributions","ME",444039000,306608750,292249050,324921046,429195419,0
"NR",10,3,"Grants & Contributions","Subventions et Contributions","SEA",0,0,-8583582,7949000,350000,0
"NR",10,3,"Grants & Contributions","Subventions et Contributions","SEB",6000000,0,3899000,18265000,-1897420,0
"NR",10,3,"Grants & Contributions","Subventions et Contributions","SEC",0,300001,13000,62775575,0,0
"NR",10,3,"Grants & Contributions","Subventions et Contributions","VA",0,0,0,0,9275000,0
"NR",5,2,"Capital","Capital","IE",0,0,0,0,0,3499000
"NR",5,2,"Capital","Capital","ME",12777080,14700394,53318447,55781300,20071752,0
"NR",5,2,"Capital","Capital","SEA",0,39586996,29270500,0,1125000,0
"NR",5,2,"Capital","Capital","SEB",400001,0,230000,737387,0,0
"NR",5,2,"Capital","Capital","SEC",2000001,120001,0,0,0,0
"NR",5,2,"Capital","Capital","VA",3102993,15026,4918957,12663796,10875212,0
"NR","S",0,"Contribution to the Canada and Newfoundland Offshore Petroleum Board","Contribution à l'Office Canada et Terre-Neuve des hydrocarbures extracôtiers","ME",7756000,8835000,8835000,8835000,8835000,0
"NR","S",0,"Contribution to the Canada and Newfoundland Offshore Petroleum Board","Contribution à l'Office Canada et Terre-Neuve des hydrocarbures extracôtiers","SA",-2371222,-4573000,-6627218,-6872535,0,0
"NR","S",0,"Contribution to the Canada and Nova Scotia Offshore Petroleum Board","Contribution à l'Office Canada et Nouvelle-Écosse des hydrocarbures extracôtiers","ME",3550000,3965000,4012500,4355000,4355000,0
"NR","S",0,"Contribution to the Canada and Nova Scotia Offshore Petroleum Board","Contribution à l'Office Canada et Nouvelle-Écosse des hydrocarbures extracôtiers","SA",-664520,-1894611,-2788141,-3787573,0,0
"NR","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",55167866,56333006,53296914,53401693,55612681,0
"NR","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-260679,-3947159,-8635038,-1834264,373166,0
"NR","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,312352,6087814,122834,627963,0
"NR","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",464416,0,441005,989914,465054,0
"NR","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,530255,0,78126,0,0
"NR","S",0,"Geomatics Canada Revolving Fund","Fonds renouvelable de Géomatique Canada","SA",6835057,6366602,6838671,7448333,0,0
"NR","S",0,"Grant to the Canada Foundation for Sustainable Development Technology for the Next Generation Biofuels Fund","Subvention à la Fondation du Canada pour l'appui technologique au développement durable pour le Fonds des biocarburants de la prochaine génération","ME",79338000,0,0,0,0,0
